HDB,30.0,25.020000457763672,5,150.0,125.10000228881836,-24.89999771118164
FSRL,20.0,15.979999542236328,5,100.0,79.89999771118164,-20.10000228881836
TCS.NS,2400.0,2409.0,15,36000.0,36135.0,135.0
TCS.NS,2400.0,2392.89990234375,10,24000.0,23928.9990234375,-71.0009765625
RIGD.IL,874.0,58.099998474121094,12,10488.0,697.1999816894531,-9790.800018310547
RELIANCE.NS,874.0,1388.199951171875,12,10488.0,16658.3994140625,6170.3994140625
ICICIBANK.NS,950.0,1242.5,10,9500.0,12425.0,2925.0
TATAPOWER.NS,400.0,405.54998779296875,10,4000.0,4055.4998779296875,55.4998779296875
